FIRE_NAME,FIRE_YEAR,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
LAS ROMAS,2004,850.0,E,26.48555556,-98.72138889,TX
EL PINTO,2004,150.0,D,26.30583333,-98.54583333,TX
STUDIO,2004,100.0,D,26.1525,-97.82444444,TX
SAN ISIDRO,2004,1000.0,F,26.96277778,-98.58527778,TX
MOOREFIELD,2004,103.0,D,26.45888889,-98.40111111,TX
DEER PARK,2004,476.0,E,39.2419,-108.3754,CO
LONG POINT,2004,191.0,D,39.5619,-108.6951,CO
BULL DOG,2004,720.0,E,32.90833333,-79.59833333,SC
BRATTEN COULEE,2004,586.0,E,47.35722222,-107.90138889,MT
PETER FRENCH,2004,500.0,E,43.19972222,-118.91833333,OR
FTSILL9/7,2004,2000.0,F,34.71972222,-98.57638889,OK
TWIN FIRE,2004,101.0,D,34.90487,-108.02585,NM
MASHOES ROAD FIRE,2004,240.0,D,35.93833333,-75.81805556,NC
WALLACE,2004,124.0,D,47.60527778,-98.56611111,ND
STINKEOWAY,2004,132.0,D,48.55557904,-98.82950191,ND
AMOTH,2004,136.0,D,48.79259246,-98.61245525,ND
PWK,2004,180.0,D,46.1096,-97.4323,ND
DUMP,2004,300.0,E,41.4,-102.3,NE
RAHM,2004,791.0,E,42.65972222,-100.58472222,NE
NICKEL,2004,8404.0,G,36.5875,-114.14,NV
WILLOW LAKE,2004,248.0,D,42.56666667,-100.61666667,NE
LONGSTREET,2004,1670.0,F,36.46472222,-116.32277778,NV
COYOTE SPRINGS,2004,1054.0,F,36.4437,-115.0514,NV
SOUTH WHITE HILL,2004,570.0,E,35.561011,-95.979502,OK
QUANAHESCAPE,2004,441.0,E,34.6819066,-98.6345722,OK
EASON,2004,124.0,D,34.7743202,-98.6247134,OK
RAM DITCH,2004,300.0,E,43.21,-118.86666667,OR
BONANZA CK,2004,265919.9,G,64.4677,-157.1933,AK
UNIT 5-04-11W,2004,348.0,E,29.94333333,-93.70166667,LA
BOAT HOUSE FIRE,2004,1700.0,F,29.82333333,-93.8,LA
PELICAN SJR,2004,1500.0,F,37.613,-121.168,CA
SALINAS,2004,175.0,D,37.19583333,-120.93472222,CA
HAMILTON,2004,100.0,D,39.73361111,-122.00222222,CA
DOF 297 ROCK RD,2004,420.0,E,26.25833333,-81.62777778,FL
SHEAR ROAD FIRE,2004,1300.0,F,26.11361111,-81.49611111,FL
DOF 301,2004,1700.0,F,26.11638889,-81.47972222,FL
THE LOVE SEAT,2004,250.0,D,28.46583333,-80.8625,FL
INDIAN GRA,2004,26610.0,G,65.5861,-141.3596,AK
GARDINER C,2004,125643.0,G,63.083,-141.3355,AK
VUNDIK LAK,2004,267.0,D,67.388,-143.7635,AK
CHOTZATDHA,2004,257.7,D,67.8005,-145.2561,AK
SMALLARMS2,2004,1324.0,F,64.806,-147.6441,AK
CHITSIA CR,2004,1635.0,F,64.1537,-150.5632,AK
CHICKEN 1,2004,320155.0,G,64.0163,-142.0023,AK
AMERICAN S,2004,11728.0,G,64.5664,-141.3473,AK
STANISLAUS,2004,200.0,D,37.662,-121.24,CA
FT HAMLIN,2004,97615.0,G,65.914,-149.4879,AK
SALINAS,2004,100.0,D,37.179582,-120.8232,CA
MOUNTAIN LONGLEAF PINE,2004,210.0,D,33.71722222,-85.72638889,AL
CHAMPIONCK,2004,15591.0,G,64.5397,-141.7023,AK
GRAYLINGFK,2004,48307.0,G,66.2164,-142.2859,AK
WOODCHOPPE,2004,14904.0,G,65.3494,-143.2477,AK
GRAVE GAP,2004,122.0,D,35.623051,-83.808269,TN
ANDERSON DRAINAGE,2004,1309.7,F,46.25449999,-108.74249999,MT
,2004,360.0,E,45.2217,-106.45920001,MT
KING CREEK,2004,40599.0,G,64.3997,-141.3856,AK
WALLSTREET,2004,89279.0,G,64.0663,-141.6856,AK
PORCUPINE,2004,284595.0,G,63.4497,-142.6689,AK
T LAKE,2004,1752.4,F,63.8663,-143.9356,AK
TOMMY LK,2004,3879.0,F,66.2664,-142.7526,AK
BILLY CK,2004,463994.0,G,63.8163,-143.819,AK
KANDIK RIV,2004,65990.0,G,65.6439,-141.5246,AK
599 GLACIER CREEK,2004,8600.0,G,60.1,-150.5833,AK
459 SOUTH OF SISTERS,2004,282.7,D,63.0167,-161.8833,AK
ISLAND,2004,300.0,E,32.9833,-114.4833,AZ
UNIT 7-04-1W,2004,1081.0,F,29.85333333,-93.71833333,LA
WINTER TRAILL,2004,344833.0,G,66.9597,-145.346,AK
FUZZ,2004,441.0,E,26.63313473,-80.40597347,FL
SUNSHOWER,2004,150.0,D,26.36606382,-80.2986411,FL
ST JOHNS ASSIST,2004,2000.0,F,28.55416667,-80.90833333,FL
FAY LAKE,2004,285.0,D,28.4625,-80.84166667,FL
GA-1(RACEPOND),2004,332.0,E,30.99472222,-82.13888889,GA
TARGET,2004,354.0,E,38.55142,-85.245469,IN
UNIT 9,2004,168.0,D,39.6797,-99.1559,KS
BRAKE JOB,2004,110.0,D,30.31972222,-89.98888889,LA
EAST COVE 05,2004,1012.0,F,29.83333333,-93.21666667,LA
EMPIRE,2004,150.0,D,40.2243,-119.4224,NV
UNIT 4-01-04P,2004,237.0,D,29.80722222,-93.58444444,LA
UNIT 05-01-2W,2004,299.0,D,29.88666667,-93.75833333,LA
UNIT 5-03-4W,2004,2233.0,F,29.87444444,-93.70694444,LA
UNIT 6-WF-04,2004,240.0,D,29.94,-93.6667,LA
UNIT 3-04-1W,2004,6018.0,G,29.9531,-93.4589,LA
WC-04-3W,2004,538.0,E,29.85,-93.4389,LA
HILLSBORO CANAL,2004,4000.0,F,26.42543,-80.40926,FL
PINGO,2004,403993.0,G,67.2071,-146.3702,AK
MAUNELUK R,2004,224.6,D,67.0995,-155.6861,AK
DUGAN HILL,2004,357.0,E,65.0323,-149.8155,AK
NATION RIV,2004,66832.0,G,65.193,-141.524,AK
DEER CREEK,2004,103092.0,G,64.898,-141.984,AK
EDWARDSCR,2004,243900.0,G,65.5169,-143.1724,AK
HILLBILLY,2004,10378.0,G,63.9818,-146.5445,AK
PREACHER CREEK,2004,243254.0,G,65.983,-145.0525,AK
ELI RV 1,2004,102.4,D,67.6924,-162.501,AK
SISIAK CRE,2004,332.9,E,67.8994,-160.6029,AK
CROOKED CR,2004,234.0,D,65.6112,-151.8804,AK
BOUNDARY,2004,537627.0,G,65.2663,-146.8858,AK
SLOKHENJIK,2004,1407.0,F,65.835,-152.6176,AK
NORTH DAG,2004,419884.0,G,65.7467,-152.2315,AK
BILLY HAWK,2004,129.8,D,66.0597,-156.5787,AK
POKTOVIK C,2004,307.6,E,68.0133,-161.2274,AK
CACHE,2004,4864.0,F,65.6291,-145.0733,AK
WOLF CREEK,2004,214868.7,G,65.2782,-145.0594,AK
NAKOLIK,2004,100.0,D,67.8661,-160.8529,AK
CRYSTAL LAKE,2004,2265.0,F,41.15639001,-75.36972001,PA
HALF LUNCH,2004,352.0,E,45.66305556,-114.66916667,ID
VANCE,2004,502.0,E,38.3766,-113.9136,UT
PERCHLKII,2004,120.0,D,47.3191,-95.7848,MN
PERCHLK,2004,120.0,D,47.1552,-95.7848,MN
20041,2004,137.0,D,35.25007998,-95.46899999,OK
MORROW,2004,265.6,D,43.0327,-115.26899,ID
RATTLE TOM,2004,817.0,E,43.21875,-115.60688,ID
MESQ3 TVFD,2004,150.0,D,41.9997,-92.6833,IA
MESQ4,2004,400.0,E,41.9953,-92.6963,IA
MERRIMAN,2004,600.0,E,34.86299998,-95.05810001,OK
BLUE CREEK,2004,720.0,E,35.0513,-95.5685,OK
PINEY CREEK,2004,110.0,D,34.25151999,-95.48286,OK
RL313,2004,2560.0,F,47.9875,-95.5028,MN
PINETOP,2004,1600.0,F,34.68879999,-95.7339,OK
MEDICINE CREEK,2004,150.0,D,34.28182997,-95.86849998,OK
CORNFEILD,2004,120.0,D,34.17117,-95.72684001,OK
CAMEL CREEK,2004,160.0,D,34.40932999,-96.00533,OK
SQUIRREL TREE,2004,150.0,D,34.40932999,-96.00784002,OK
,2004,200.0,D,46.09107795,-94.7079934,MN
HALMA FIRE,2004,1500.0,F,48.67926991,-96.58110666,MN
ROBERTS FIRE,2004,200.0,D,26.95167001,-81.58556001,FL
GUTHRIE BALD,2004,240.0,D,36.74861111,-92.80777778,MO
KINSEY,2004,372.0,E,33.01111111,-79.63333333,SC
PERRY,2004,1360.0,F,34.217,-111.9907,AZ
SPLIT FIRE,2004,1470.0,F,34.66515998,-95.19067,OK
RIVERBOTTO,2004,601.0,E,33.25542,-112.54695,AZ
LD2412,2004,164.0,D,47.9856,-99.0654,ND
LOG SPRING,2004,13539.0,G,45.0215,-121.4531,OR
BIG CANYON,2004,3415.0,F,39.43,-110.0824,UT
UTAH HILL,2004,628.0,E,37.1186,-113.8339,UT
YOURMAN,2004,135.0,D,34.79020001,-95.27850001,OK
TOWER HILL,2004,665.0,E,34.18382,-95.34102,OK
GRANNY,2004,184.0,D,34.8047,-95.1033,OK
MAD CAT,2004,1200.0,F,34.69392999,-95.59288,OK
FROZENPUP,2004,107.0,D,43.89332,-116.40871,ID
SIDWALTER,2004,1880.0,F,44.9248,-121.5345,OR
DAHL PINE,2004,285.0,D,45.0109,-121.4998,OR
EAST ROCKY POINT,2004,150.0,D,35.17386999,-95.03741002,OK
SIMERR,2004,537.0,E,43.2737,-115.92717,ID
BEEN HAD,2004,160.0,D,34.96589,-95.50963999,OK
TUB SPRING,2004,100.0,D,44.8696,-120.8275,OR
,2004,200.0,D,48.61410061,-96.55945815,MN
SIXTY THREE,2004,120.0,D,34.77569998,-95.71639997,OK
107 COMPLEX,2004,358.0,E,45.89174242,-93.10687883,MN
CEDAR TREE,2004,120.0,D,34.8047,-94.91069997,OK
POWERLINE,2004,455.0,E,34.24138,-95.39132998,OK
107 COMPLEX,2004,298.0,D,45.92449556,-93.09635329,MN
RL332,2004,1716.0,F,47.8633,-95.1406,MN
,2004,300.0,E,47.89675827,-95.63830404,MN
RL352,2004,500.0,E,48.1214,-95.2914,MN
,2004,120.0,D,48.29732912,-96.31199004,MN
DMERON CPX,2004,3380.0,F,37.3086,-113.6152,UT
SOUTH BABCOCK FIRE,2004,700.0,E,26.77694997,-81.57360997,FL
,2004,213.17999,D,30.707067,-83.02898257,GA
GATOS,2004,1307.0,F,36.233819,-120.560469,CA
BOX CAR FIRE,2004,520.0,E,45.9051737,-93.92534741,MN
,2004,100.0,D,47.30186477,-95.4010585,MN
,2004,120.0,D,48.603336,-96.60891541,MN
WILLIS SWAMP,2004,380.0,E,45.99546142,-93.87571377,MN
,2004,335.0,E,45.91711876,-93.21805894,MN
,2004,250.0,D,45.93085323,-92.87058987,MN
CHAMPLINPO,2004,367.0,E,39.6369,-112.3211,UT
107 COMPLEX,2004,244.0,D,45.97113544,-93.03365062,MN
107 COMPLEX,2004,835.0,E,45.80466114,-93.13317145,MN
MCDONALD,2004,149.0,D,34.81111111,-94.83805556,OK
,2004,100.0,D,48.64311894,-96.61433651,MN
DOGVALLEYH,2004,150.0,D,39.70156,-111.92438,UT
SALT CREEK,2004,1483.0,F,39.43564,-111.84759,UT
MEADOWWILD,2004,524.0,E,38.9,-112.3544,UT
,2004,100.0,D,46.7561333,-93.5141367,MN
,2004,250.0,D,46.83816835,-93.48334027,MN
,2004,130.0,D,46.14391743,-94.03744407,MN
CASTLE,2004,571.0,E,36.406331,-119.054,CA
375-HI CTY-WILLOW,2004,250.0,D,27.34749997,-81.34612002,FL
FORT,2004,150.0,D,36.840781,-118.121039,CA
ROTTONBERG,2004,3000.0,F,26.3504,-80.8665,FL
STATE  21,2004,487.0,E,39.4163,-112.3822,UT
0239 YUCCA PEN FIRE,2004,524.0,E,26.77777997,-81.94833,FL
RASACO,2004,245.0,D,37.9227,-120.4602,CA
STEPHEN,2004,955.0,E,39.0777,-120.9377,CA
253-PANACEA FIRE,2004,250.0,D,27.08306002,-82.13943999,FL
257-HALL FIRE,2004,100.0,D,26.90332999,-81.80695001,FL
CORRIGRAN,2004,365.0,E,27.66693997,-80.51666999,FL
BLOODY BLUFF,2004,375.0,E,29.88333333,-84.99166667,FL
FIRE FLY,2004,118.0,D,35.4823,-83.3513,NC
GRAVER,2004,203.0,D,37.54111111,-92.26416667,MO
RITTER HOLLOW 1,2004,126.0,D,37.4975,-91.29611111,MO
POWERHOUSE,2004,105.0,D,38.431,-120.5119,CA
BUCKHART SPRING FIRE,2004,151.0,D,37.04555556,-91.37805556,MO
BATEMAN,2004,105.0,D,36.70916667,-92.83333333,MO
MINERAL,2004,5000.0,G,39.0488,-120.4002,CA
HUNT,2004,260.0,D,38.081,-120.7172,CA
WEBBER,2004,4311.0,F,34.42611111,-111.3675,AZ
FINALLY,2004,114.0,D,36.73,-84.31666667,KY
BUZZARD KNOB,2004,380.0,E,35.115,-83.59666667,NC
CHICKEN CR,2004,118.0,D,48.1149,-119.6181,WA
HOPKINS CA,2004,5072.0,G,48.149,-119.1684,WA
DULEY LAKE,2004,352.0,E,48.1563,-119.4706,WA
N OMAK LAK,2004,138.0,D,48.3174,-119.4256,WA
ELMER CITY,2004,1929.0,F,47.9988,-118.9503,WA
BILLY SPRI,2004,170.0,D,48.1282,-119.2195,WA
PARMENTER,2004,157.0,D,48.2774,-118.977,WA
CABEU 003141,2004,119.0,D,36.333561,-120.737911,CA
TRAIL CNY,2004,513.0,E,39.4561,-110.0815,UT
KANE SPG,2004,160.0,D,38.1666,-112.8341,UT
SQUARE,2004,18235.0,G,37.3278,-113.9425,UT
SANDERS FLAT FIRE,2004,210.0,D,35.74732002,-94.75340001,OK
WYCHIE MTN. FIRE,2004,120.0,D,35.70463,-94.55862999,OK
ROCK HOUSE,2004,500.0,E,37.0955,-113.8641,UT
BURNT CABIN FIRE,2004,200.0,D,35.72180001,-94.59516997,OK
MINERAL,2004,152.0,D,37.298,-112.7519,UT
SALLY BULL CREEK FIRE,2004,240.0,D,35.72702999,-94.55427,OK
DRY ROCK FIRE,2004,825.0,E,35.61222,-94.74693001,OK
JACKSON,2004,462.5,E,42.6355,-113.5244,ID
DOUBLEHEAD FIRE,2004,235.0,D,35.72806998,-94.63277,OK
30258,2004,140.0,D,36.38607999,-94.74373999,OK
DUMP HILL FIRE,2004,350.0,E,36.32667997,-94.94329999,OK
CHAMBER HOLLOW FIRE,2004,200.0,D,36.2739,-94.94476001,OK
JACK JUMPER FIRE,2004,120.0,D,35.63413001,-94.58202999,OK
30290,2004,130.0,D,36.39282002,-94.75072998,OK
DEER LICK FIRE,2004,300.0,E,36.44142001,-94.72910001,OK
CHAIN FIRE,2004,280.0,D,36.40464998,-94.74997998,OK
SMITH HOLLOW FIRE,2004,300.0,E,35.62155,-94.76988001,OK
MORROW FIRE,2004,130.0,D,36.43091998,-94.86047,OK
LOGAN FIRE,2004,160.0,D,35.70821999,-94.52910998,OK
LIBERTY FIRE,2004,470.0,E,36.07047999,-95.00159997,OK
GRAY FIRE,2004,170.0,D,36.02832998,-95.14687,OK
WATIE FIRE,2004,100.0,D,35.64768001,-94.60081002,OK
MCKEVER FIRE,2004,110.0,D,35.54777998,-94.94714999,OK
SONNIE CREEK FIRE,2004,120.0,D,35.69774998,-94.50427998,OK
LONE PINE FIRE,2004,130.0,D,35.48340001,-94.73932,OK
SPRING CREEK FIRE,2004,170.0,D,36.08752001,-95.00786999,OK
WATER TOWER,2004,160.0,D,34.89189998,-94.97009999,OK
SPLIT FIRE #2,2004,1920.0,F,34.68879999,-95.1909,OK
TWO-HEADS,2004,120.0,D,48.9028,-99.7601,ND
POSTMAN,2004,300.0,E,48.8297,-99.7954,ND
ROCKY,2004,160.0,D,35.03680001,-94.9817,OK
NIELSONS,2004,160.0,D,48.8156,-100.0032,ND
RABBITHEAD,2004,700.0,E,48.8647,-100.0079,ND
BURNS CREEK,2004,180.0,D,34.74670001,-95.57629998,OK
COUNTY LINE,2004,640.0,E,34.8047,-95.5062,OK
MIDDLE SPR,2004,326.0,E,37.1205,-113.9225,UT
WAUHILLA FIRE,2004,170.0,D,35.86343002,-94.82521998,OK
SOUTH 1,2004,106.0,D,37.103,-113.8675,UT
BOILING SPRINGS,2004,600.0,E,34.95507001,-95.41875,OK
HOLLENBACH,2004,160.0,D,34.20285,-95.57410002,OK
LAKEVIEW,2004,450.0,E,34.8047,-95.55869999,OK
TURKEY,2004,160.0,D,34.96440001,-95.42769999,OK
GREASE GUN,2004,800.0,E,34.74670001,-95.34850002,OK
COPPERHEAD,2004,180.0,D,35.26843002,-95.47205001,OK
STAR HOLLOW FIRE,2004,120.0,D,35.74738001,-94.57446001,OK
BULL HOLLOW FIRE,2004,500.0,E,36.29100001,-94.87457997,OK
STANSELL FIRE,2004,140.0,D,36.26503001,-94.67318001,OK
ELK CREEK FIRE,2004,120.0,D,35.72026999,-94.88395,OK
SHANNON,2004,160.0,D,34.66366999,-95.84765999,OK
BIG ROUND FIRE,2004,120.0,D,35.59325,-94.51603999,OK
KING HOLLOW FIRE,2004,200.0,D,36.32517997,-95.03629998,OK
,2004,197.0,D,48.94684133,-95.32871656,MN
PINE POINT,2004,122.0,D,47.00069295,-95.37901391,MN
,2004,125.0,D,48.28287002,-95.79492193,MN
ANDREW,2004,2693.0,F,39.3327,-119.7338,NV
SUGAR LAKE,2004,125.0,D,45.32751828,-94.0374154,MN
FAST HORSE,2004,500.0,E,46.3314,-100.5765,ND
HOMER,2004,120.0,D,46.1186,-100.6554,ND
FISCHER,2004,2543.0,F,46.3372,-100.6307,ND
TROUBLE,2004,149.0,D,46.1725,-100.7087,ND
,2004,120.0,D,48.73324987,-96.62654157,MN
TO THE RIVER,2004,480.0,E,48.30893383,-95.52156817,MN
,2004,129.0,D,46.07229152,-92.6812808,MN
,2004,300.0,E,45.92704527,-93.95484676,MN
,2004,470.0,E,48.95416564,-96.86697096,MN
,2004,199.0,D,48.56002152,-96.04581221,MN
,2004,164.0,D,45.92710212,-93.95987781,MN
WEST FIRE,2004,710.0,E,45.89079417,-93.95985791,MN
,2004,150.0,D,48.51972784,-96.5157864,MN
GULLY,2004,1540.0,F,47.80590555,-95.56231719,MN
THE EAST 41ST STREET FIRE,2004,3800.0,F,25.84805997,-80.42694002,FL
SINK FIRE,2004,360.0,E,48.44730487,-95.47365463,MN
LITTLE CRE,2004,648.0,E,37.0533,-113.1861,UT
SQUARE2,2004,6527.0,G,37.3233,-113.8391,UT
WEST KARLSTAD,2004,450.0,E,48.61410061,-96.55945815,MN
GOOD DAY FIRE,2004,350.0,E,47.32630035,-95.79781057,MN
JUNKYARD,2004,800.0,E,48.30160342,-95.48425555,MN
,2004,340.0,E,47.80593623,-95.55690915,MN
,2004,220.0,D,48.23754307,-96.46002871,MN
,2004,200.0,D,44.34374492,-96.06174719,MN
CUT THRU FIRE,2004,200.0,D,35.74389999,-94.99730997,OK
MISSION,2004,200.0,D,46.3166,-116.701,ID
CEDAR CREEK FIRE,2004,150.0,D,36.00347997,-94.66959998,OK
CEDAR NOB FIRE,2004,160.0,D,35.60480002,-95.08054998,OK
MAVERICK FIRE,2004,200.0,D,36.03115001,-95.12184997,OK
KESTER MTN. FIRE,2004,1605.0,F,35.66199998,-94.57033997,OK
JACKSON MTN. FIRE,2004,125.0,D,35.63013,-94.82245999,OK
EVENING SHADE FIRE,2004,220.0,D,35.58049997,-94.91856,OK
WATIE FIRE,2004,100.0,D,35.66545002,-94.58127999,OK
ST HILAIRE,2004,1120.0,F,48.00455667,-96.28580847,MN
MIDDLE RID,2004,1674.0,F,37.4261,-114.0005,UT
ACK THREAT,2004,640.0,E,47.97603791,-95.62316649,MN
WNA 10,2004,160.0,D,39.1505,-119.816,NV
BORDER,2004,359.0,E,39.3561,-119.9919,NV
FLINT ROCK FIRE,2004,120.0,D,35.62507999,-94.81593001,OK
WEST DEAD MAN MT.,2004,145.0,D,34.57784001,-94.93982998,OK
TOMBSTONE,2004,140.0,D,34.67167,-94.98666,OK
20393,2004,125.0,D,35.25369998,-94.54150001,OK
20398,2004,160.0,D,34.79020001,-95.2435,OK
GUNDERSON,2004,243.0,D,47.2999,-114.401,MT
TATE - PARIS BRANCH FIRE,2004,120.0,D,36.12291998,-94.64749999,OK
,2004,166.38,D,31.32649284,-81.84653623,GA
377-SL- SAVANNA CLUB,2004,210.0,D,27.32582997,-80.28999998,FL
ELEPHANT 1,2004,130.0,D,36.21755,-119.055739,CA
,2004,156.3,D,31.14118089,-82.0003626,GA
BIG BEAR FIRE,2004,100.0,D,27.00638997,-80.98944002,FL
BEN HILL GRIFFIN,2004,1660.0,F,26.46556002,-81.78471999,FL
CARTER FIRE (SOUTH SIDE),2004,200.0,D,26.42999999,-81.58693998,FL
LOST FIRE,2004,862.0,E,26.43139002,-81.65111997,FL
815,2004,400.0,E,26.44500001,-81.37695,FL
CERRITO,2004,16460.0,G,33.75,-117.4175,CA
GUNNERSON LOCAL,2004,136.0,D,33.692331,-116.538531,CA
COTTONWOOD,2004,1845.0,F,33.9833,-116.6689,CA
WEST,2004,200.0,D,35.5055,-118.3506,CA
MATAGUAY,2004,8500.0,G,33.2333,-116.7,CA
ROCKY,2004,510.0,E,35.0752,-118.3331,CA
BORDER 9,2004,100.0,D,32.5731,-116.75,CA
MELTON,2004,3667.0,F,33.6014,-116.9178,CA
CAMINO,2004,109.0,D,32.6664,-116.81,CA
CHUCKER,2004,862.0,E,35.9236,-117.5112,CA
BORDER 16,2004,1880.0,F,32.6001,-116.5509,CA
TREELINE RD. FIRE,2004,300.0,E,26.53388997,-81.78806001,FL
FUNK,2004,185.0,D,48.4064,-108.9129,MT
BREITMEIER,2004,225.0,D,48.3544,-108.8885,MT
2004-17-0500,2004,200.0,D,26.11556001,-81.54388997,FL
,2004,225.0,D,26.06583002,-80.41805001,FL
PETERMAN,2004,214.0,D,41.4168,-117.7637,NV
CHINA CRK,2004,120.0,D,41.8685,-118.2457,NV
1127-HI-DOG DAY,2004,400.0,E,27.32499997,-81.18388997,FL
1002-SL-NORTHERN FIRE,2004,215.0,D,27.28750001,-80.51083001,FL
,2004,101.17,D,30.73379534,-84.10900102,GA
,2004,542.09998,E,30.74847444,-84.08251263,GA
,2004,153.5,D,31.30132984,-84.69695285,GA
,2004,421.20001,E,31.02858521,-84.63301847,GA
,2004,395.69,E,30.80376099,-84.5413051,GA
,2004,173.27,D,32.42473478,-84.34538957,GA
,2004,155.84,D,32.87852561,-84.49797572,GA
,2004,118.5,D,31.46117474,-84.24741002,GA
CANOE CAMP FIRE,2004,153.0,D,44.21195932,-84.84452326,MI
738-MA- FISH FIRE,2004,150.0,D,27.20694998,-80.61582998,FL
,2004,180.0,D,48.79703869,-95.5846456,MN
845-GL-HUTTO,2004,150.0,D,27.03111,-81.27111998,FL
HICKORY VIEW,2004,245.0,D,27.22333002,-81.38194002,FL
872-MA-FIRE-HWY 710,2004,120.0,D,26.99389002,-80.37277998,FL
BIG DOG,2004,335.0,E,27.02389,-81.28944001,FL
NORTHSOUTH,2004,306.0,E,43.1158,-102.7421,SD
WHITEBUTTE,2004,116.2,D,43.2028,-102.4235,SD
TOO BROKE,2004,173.1,D,43.1925,-102.8996,SD
SE262,2004,166.0,D,34.2815,-95.5269,OK
EC332,2004,680.0,E,34.6743,-95.5239,OK
EC243,2004,250.0,D,35.1093,-95.4455,OK
MUESLIX,2004,280.0,D,26.99583001,-81.24221998,FL
UH-OH,2004,180.0,D,27.15721999,-81.35749998,FL
,2004,126.0,D,31.35616386,-83.90452146,GA
LINCOLN BE,2004,253.0,D,43.945226,-117.053255,OR
HUB FIRE,2004,216.2,D,42.7629,-118.0699,OR
HAWK FIRE,2004,100.0,D,26.09555997,-80.61055997,FL
BLACKDUCK RIVER,2004,600.0,E,47.9349297,-94.73872407,MN
CORNER FIRE,2004,575.0,E,26.45667001,-80.82583001,FL
MAC'S FISH CAMP FIRE,2004,400.0,E,25.96445001,-80.44778002,FL
,2004,180.0,D,48.88888194,-96.75741422,MN
THE 41 MILE MARKER FIRE,2004,250.0,D,26.24083,-80.72806,FL
L23 FIRE,2004,500.0,E,26.28443997,-80.69499998,FL
LOUISBURGRADE,2004,7330.5,G,45.20893453,-96.19824457,MN
,2004,110.0,D,47.09583342,-95.26268637,MN
,2004,125.0,D,46.4183275,-94.69856239,MN
BLAINE AIRPORT FIRE,2004,250.0,D,45.15533315,-93.206903,MN
A4CU,2004,100.0,D,42.1305,-96.3542,NE
DITCH 20,2004,1000.0,F,48.23234334,-95.32183411,MN
TUCKER,2004,160.0,D,35.0742,-96.6286,OK
LENA,2004,240.0,D,35.0756,-96.5878,OK
,2004,155.0,D,48.26873378,-95.42532921,MN
TRIANGLE FIRE,2004,2500.0,F,25.97861002,-80.48028001,FL
CASINO FIRE,2004,500.0,E,25.80471998,-80.57305,FL
THE MICCOSUKEE FIRE,2004,20200.0,G,25.74917002,-80.47305001,FL
SHERIDAN STREET FIRE,2004,1500.0,F,26.02249998,-80.46583001,FL
THE WATER CATCHMENT FIRE,2004,300.0,E,26.71583001,-80.14582999,FL
L6 FIRE,2004,100.0,D,26.26999998,-80.40249998,FL
EAST FIRE,2004,7600.0,G,26.26944001,-80.53110998,FL
,2004,160.0,D,47.0010307,-95.33640838,MN
WEST FIRE,2004,3900.0,F,26.28389001,-80.56389001,FL
WHITEROCK III,2004,1000.0,F,25.94971997,-80.35056002,FL
RY,2004,539.0,E,48.1575,-105.1008,MT
THE CATTAIL FIRE,2004,100.0,D,25.41110999,-80.38778,FL
THOMPSON PARK FIRE,2004,3400.0,F,25.92249998,-80.45222002,FL
BYRD ROAD FIRE,2004,700.0,E,25.73555997,-80.43972001,FL
MEDLEY  FIRE,2004,200.0,D,25.85833,-80.38139,FL
THE L-5 FIRE,2004,500.0,E,26.24999999,-80.71806,FL
3MIWFROID,2004,305.0,E,48.3611,-104.5883,MT
ROTENBERGER FIRE,2004,8000.0,G,26.33388998,-80.77723002,FL
REDHORSE,2004,215.0,D,44.5914,-101.9396,SD
SHOEMAKER,2004,538.0,E,46.02456,-117.1539,WA
LITTLE DEER FIRE,2004,150.0,D,25.42305998,-80.40304999,FL
GATOR FIRE,2004,6000.0,G,26.13943998,-80.61027999,FL
THE REFUGE FIRE,2004,120.0,D,26.64389001,-80.39027,FL
CORBETT 4 FIRE,2004,100.0,D,26.87778002,-80.34416997,FL
THE STRIKE 2 FIRE,2004,500.0,E,25.36695,-80.40416999,FL
THE WILLOW FIRE.,2004,500.0,E,26.36999997,-80.79195,FL
THE NORTH FIRE,2004,1000.0,F,26.48610997,-80.85888998,FL
TWO SPOT FIRE,2004,250.0,D,25.35277998,-80.42055998,FL
THE CROCODILE FIRE,2004,400.0,E,26.19721997,-80.80417002,FL
MONDAY FIRE,2004,250.0,D,26.38361002,-80.72915998,FL
THE OAKLAND FIRE,2004,400.0,E,26.29888998,-80.35333001,FL
SPEEDWAY FIRE,2004,130.0,D,25.42611001,-80.38750001,FL
SILVER BOW,2004,142.0,D,37.933,-116.5009,NV
730-NORTH BABCOCK FIRE,2004,430.0,E,26.82111001,-81.63804999,FL
COLUMBUS,2004,150.0,D,45.14,-107.3193,MT
STARKEY FIVE-0544,2004,600.0,E,28.24222002,-82.59249997,FL
SCRUB JAY-0539,2004,202.3,D,28.82667,-81.42666999,FL
SWEET GUM FIRE,2004,2189.0,F,28.39889002,-81.93194001,FL
COMPRESSCO FIRE/0274,2004,750.0,E,28.35443998,-82.06972001,FL
MUD FIRE,2004,197.0,D,28.36472001,-81.88694001,FL
SAND MINE FIRE/0093,2004,114.0,D,28.38917001,-81.78889001,FL
POSSUM CAMP ROAD # 2 WF,2004,179.0,D,28.95916999,-80.98582997,FL
MM 44,2004,707.0,E,46.1799,-120.5012,WA
YELVINGTON WF,2004,450.0,E,29.63610999,-81.51556,FL
